task_id,task_name,global_step,average_reward
1,T1: short+no wind,250,38.8
1,T1: short+no wind,500,39.0
1,T1: short+no wind,750,33.2
1,T1: short+no wind,1000,45.8
1,T1: short+no wind,1250,92.8
1,T1: short+no wind,1500,168.6
1,T1: short+no wind,1750,158.8
1,T1: short+no wind,2000,432.6
1,T1: short+no wind,2250,500.0
1,T1: short+no wind,2500,500.0
1,T1: short+no wind,2750,452.0
1,T1: short+no wind,3000,500.0
1,T1: short+no wind,3250,500.0
1,T1: short+no wind,3500,483.0
1,T1: short+no wind,3750,432.2
1,T1: short+no wind,4000,466.6
1,T1: short+no wind,4250,500.0
1,T1: short+no wind,4500,476.0
1,T1: short+no wind,4750,415.6
1,T1: short+no wind,5000,482.0
1,T1: short+no wind,5250,473.6
1,T1: short+no wind,5500,431.6
1,T1: short+no wind,5750,461.4
1,T1: short+no wind,6000,483.2
1,T1: short+no wind,6250,405.2
1,T1: short+no wind,6500,478.2
1,T1: short+no wind,6750,481.0
1,T1: short+no wind,7000,484.8
1,T1: short+no wind,7250,479.4
1,T1: short+no wind,7500,479.4
1,T1: short+no wind,7750,464.0
1,T1: short+no wind,8000,474.6
1,T1: short+no wind,8250,477.4
1,T1: short+no wind,8500,475.2
1,T1: short+no wind,8750,500.0
1,T1: short+no wind,9000,484.6
1,T1: short+no wind,9250,492.8
1,T1: short+no wind,9500,483.0
1,T1: short+no wind,9750,483.2
1,T1: short+no wind,10000,485.4
1,T1: short+no wind,10250,482.8
1,T1: short+no wind,10500,473.8
1,T1: short+no wind,10750,481.6
1,T1: short+no wind,11000,472.2
1,T1: short+no wind,11250,457.6
1,T1: short+no wind,11500,481.8
1,T1: short+no wind,11750,473.6
1,T1: short+no wind,12000,474.2
1,T1: short+no wind,12250,474.2
1,T1: short+no wind,12500,449.8
1,T1: short+no wind,12750,494.0
1,T1: short+no wind,13000,483.6
1,T1: short+no wind,13250,480.4
1,T1: short+no wind,13500,474.6
1,T1: short+no wind,13750,445.2
1,T1: short+no wind,14000,469.2
1,T1: short+no wind,14250,476.0
1,T1: short+no wind,14500,477.4
1,T1: short+no wind,14750,474.4
1,T1: short+no wind,15000,432.2
1,T1: short+no wind,15250,484.2
1,T1: short+no wind,15500,487.2
1,T1: short+no wind,15750,485.8
1,T1: short+no wind,16000,471.4
1,T1: short+no wind,16250,486.2
1,T1: short+no wind,16500,484.0
1,T1: short+no wind,16750,487.6
1,T1: short+no wind,17000,488.6
1,T1: short+no wind,17250,496.6
1,T1: short+no wind,17500,487.4
1,T1: short+no wind,17750,456.2
1,T1: short+no wind,18000,476.8
1,T1: short+no wind,18250,500.0
1,T1: short+no wind,18500,496.8
1,T1: short+no wind,18750,500.0
1,T1: short+no wind,19000,500.0
1,T1: short+no wind,19250,500.0
1,T1: short+no wind,19500,500.0
1,T1: short+no wind,19750,500.0
1,T1: short+no wind,20000,500.0
1,T1: short+no wind,20250,489.4
1,T1: short+no wind,20500,484.0
1,T1: short+no wind,20750,488.2
1,T1: short+no wind,21000,474.0
1,T1: short+no wind,21250,486.6
1,T1: short+no wind,21500,500.0
1,T1: short+no wind,21750,500.0
1,T1: short+no wind,22000,482.0
1,T1: short+no wind,22250,490.8
1,T1: short+no wind,22500,500.0
1,T1: short+no wind,22750,500.0
1,T1: short+no wind,23000,458.8
1,T1: short+no wind,23250,409.4
1,T1: short+no wind,23500,500.0
1,T1: short+no wind,23750,487.2
1,T1: short+no wind,24000,492.8
1,T1: short+no wind,24250,495.2
1,T1: short+no wind,24500,372.4
1,T1: short+no wind,24750,485.8
1,T1: short+no wind,25000,488.6
2,T2: short+wind,250,34.2
2,T2: short+wind,500,34.2
2,T2: short+wind,750,35.8
2,T2: short+wind,1000,48.6
2,T2: short+wind,1250,90.0
2,T2: short+wind,1500,150.6
2,T2: short+wind,1750,191.6
2,T2: short+wind,2000,411.0
2,T2: short+wind,2250,500.0
2,T2: short+wind,2500,500.0
2,T2: short+wind,2750,474.6
2,T2: short+wind,3000,500.0
2,T2: short+wind,3250,500.0
2,T2: short+wind,3500,487.4
2,T2: short+wind,3750,451.4
2,T2: short+wind,4000,478.6
2,T2: short+wind,4250,500.0
2,T2: short+wind,4500,482.2
2,T2: short+wind,4750,435.0
2,T2: short+wind,5000,489.0
2,T2: short+wind,5250,482.4
2,T2: short+wind,5500,450.8
2,T2: short+wind,5750,477.8
2,T2: short+wind,6000,491.4
2,T2: short+wind,6250,418.6
2,T2: short+wind,6500,484.4
2,T2: short+wind,6750,486.4
2,T2: short+wind,7000,491.0
2,T2: short+wind,7250,486.0
2,T2: short+wind,7500,485.8
2,T2: short+wind,7750,477.6
2,T2: short+wind,8000,484.4
2,T2: short+wind,8250,484.6
2,T2: short+wind,8500,484.6
2,T2: short+wind,8750,500.0
2,T2: short+wind,9000,493.6
2,T2: short+wind,9250,500.0
2,T2: short+wind,9500,491.0
2,T2: short+wind,9750,490.8
2,T2: short+wind,10000,492.6
2,T2: short+wind,10250,492.0
2,T2: short+wind,10500,484.4
2,T2: short+wind,10750,489.2
2,T2: short+wind,11000,484.0
2,T2: short+wind,11250,473.0
2,T2: short+wind,11500,489.4
2,T2: short+wind,11750,484.2
2,T2: short+wind,12000,484.4
2,T2: short+wind,12250,484.4
2,T2: short+wind,12500,468.4
2,T2: short+wind,12750,500.0
2,T2: short+wind,13000,491.4
2,T2: short+wind,13250,487.4
2,T2: short+wind,13500,483.6
2,T2: short+wind,13750,463.0
2,T2: short+wind,14000,482.6
2,T2: short+wind,14250,484.4
2,T2: short+wind,14500,485.2
2,T2: short+wind,14750,485.8
2,T2: short+wind,15000,448.4
2,T2: short+wind,15250,490.4
2,T2: short+wind,15500,495.4
2,T2: short+wind,15750,494.4
2,T2: short+wind,16000,484.8
2,T2: short+wind,16250,492.0
2,T2: short+wind,16500,490.0
2,T2: short+wind,16750,494.6
2,T2: short+wind,17000,495.4
2,T2: short+wind,17250,500.0
2,T2: short+wind,17500,494.2
2,T2: short+wind,17750,471.4
2,T2: short+wind,18000,486.2
2,T2: short+wind,18250,500.0
2,T2: short+wind,18500,500.0
2,T2: short+wind,18750,500.0
2,T2: short+wind,19000,500.0
2,T2: short+wind,19250,500.0
2,T2: short+wind,19500,500.0
2,T2: short+wind,19750,500.0
2,T2: short+wind,20000,500.0
2,T2: short+wind,20250,498.6
2,T2: short+wind,20500,490.8
2,T2: short+wind,20750,497.8
2,T2: short+wind,21000,483.2
2,T2: short+wind,21250,495.8
2,T2: short+wind,21500,500.0
2,T2: short+wind,21750,500.0
2,T2: short+wind,22000,489.4
2,T2: short+wind,22250,500.0
2,T2: short+wind,22500,500.0
2,T2: short+wind,22750,500.0
2,T2: short+wind,23000,476.8
2,T2: short+wind,23250,426.8
2,T2: short+wind,23500,500.0
2,T2: short+wind,23750,495.2
2,T2: short+wind,24000,500.0
2,T2: short+wind,24250,488.6
2,T2: short+wind,24500,385.4
